Year,Cause Name,State,Deaths,Age-adjusted Death Rate,State Population,Death Proportion
2002,All causes,Maine,12694,853.7,1294000,9.8099
2002,All causes,Louisiana,41984,1008.5,4465000,9.4029
2002,All causes,Kentucky,40697,1009.7,4089000,9.9528
2002,All causes,Kansas,25021,851.3,2712000,9.226
2002,All causes,Iowa,27978,779.9,2931000,9.5455
2002,All causes,Indiana,55396,906.1,6151000,9.006
2002,All causes,Illinois,106667,866.7,12578000,8.4804
2002,All causes,Idaho,9923,798.8,1342000,7.3942
2002,All causes,Hawaii,8801,673.4,1229000,7.1611
2002,All causes,Georgia,65449,961.6,8591000,7.6183
2002,All causes,Florida,167814,796.2,16668000,10.068
2002,All causes,District of Columbia,5851,1034.1,579000,10.1054
2002,All causes,Delaware,6861,849.3,805000,8.523
2002,All causes,Connecticut,30122,766.1,3452000,8.726
2002,All causes,Colorado,29210,804.4,4508000,6.4796
2002,All causes,California,234565,770,34964000,6.7088
2002,All causes,Arkansas,28513,975.2,2703000,10.5486
2002,All causes,Arizona,42816,811.2,5445000,7.8634
2002,All causes,Alaska,3030,802.4,643000,4.7123
2002,All causes,Alabama,46069,1013.4,4471000,10.304
2001,Unintentional injuries,Wyoming,272,55.5,493000,0.5517
2001,Unintentional injuries,Wisconsin,2100,37.5,5409000,0.3882
2001,Unintentional injuries,West Virginia,834,44.7,1799000,0.4636
2001,Unintentional injuries,Washington,2072,35.2,5991000,0.3459
2001,Unintentional injuries,Virginia,2432,35.2,7190000,0.3382
2001,Unintentional injuries,Vermont,230,36.8,612000,0.3758
2001,Unintentional injuries,Utah,643,32.5,2292000,0.2805
2001,Unintentional injuries,United States,101537,35.7,285112000,0.3561
2001,Unintentional injuries,Texas,7920,39.7,21340000,0.3711
2001,Unintentional injuries,Tennessee,2709,47.3,5755000,0.4707
2001,Unintentional injuries,South Dakota,382,47.3,759000,0.5033
2001,Unintentional injuries,South Carolina,1960,49,4063000,0.4824
2001,Unintentional injuries,Rhode Island,293,25.3,1058000,0.2769
2001,Unintentional injuries,Pennsylvania,4552,34.6,12288000,0.3704
2001,Unintentional injuries,Oregon,1313,36.9,3472000,0.3782
2001,Unintentional injuries,Oklahoma,1700,48.5,3465000,0.4906
2001,Unintentional injuries,Ohio,3857,33.4,11393000,0.3385
2001,Unintentional injuries,North Dakota,238,33.9,636000,0.3742
2001,Unintentional injuries,North Carolina,3438,42.6,8204000,0.4191
2001,Unintentional injuries,New York,4982,25.7,19077000,0.2612
2001,Unintentional injuries,New Mexico,1020,57.7,1829000,0.5577
2001,Unintentional injuries,New Jersey,2405,27.8,8496000,0.2831
2001,Unintentional injuries,New Hampshire,374,30.3,1257000,0.2975
2001,Unintentional injuries,Nevada,739,37,2095000,0.3527
2001,Unintentional injuries,Nebraska,633,34.8,1718000,0.3685
2001,Unintentional injuries,Montana,468,50.1,906000,0.5166
2001,Unintentional injuries,Missouri,2455,42.5,5642000,0.4351
2001,Unintentional injuries,Mississippi,1571,56,2854000,0.5505
2001,Unintentional injuries,Minnesota,1797,35.4,4984000,0.3606
2001,Unintentional injuries,Michigan,3291,33.3,10007000,0.3289
2001,Unintentional injuries,Massachusetts,1506,22.2,6408000,0.235
2001,Unintentional injuries,Maryland,1339,25.8,5375000,0.2491
2001,Unintentional injuries,Maine,490,36.3,1285000,0.3813
2001,Unintentional injuries,Louisiana,2029,46.5,4460000,0.4549
2001,Unintentional injuries,Kentucky,1990,49.1,4067000,0.4893
2001,Unintentional injuries,Kansas,1156,41.4,2701000,0.428
2001,Unintentional injuries,Iowa,1051,32.5,2930000,0.3587
2001,Unintentional injuries,Indiana,2185,35.8,6126000,0.3567
2001,Unintentional injuries,Illinois,4077,32.8,12517000,0.3257
2001,Unintentional injuries,Idaho,568,44.2,1321000,0.43
2001,Unintentional injuries,Hawaii,372,29.8,1219000,0.3052
2001,Unintentional injuries,Georgia,3396,43.8,8422000,0.4032
2001,Unintentional injuries,Florida,6969,40.5,16349000,0.4263
2001,Unintentional injuries,District of Columbia,223,38.4,578000,0.3858
2001,Unintentional injuries,Delaware,290,36.6,795000,0.3648
2001,Unintentional injuries,Connecticut,1056,29.5,3430000,0.3079
2001,Unintentional injuries,Colorado,1720,41.6,4434000,0.3879
2001,Unintentional injuries,California,8132,24.5,34526000,0.2355
2001,Unintentional injuries,Arkansas,1277,46.5,2690000,0.4747
2001,Unintentional injuries,Arizona,2475,47.6,5301000,0.4669
2001,Unintentional injuries,Alaska,345,60.5,633000,0.545
2001,Unintentional injuries,Alabama,2211,49.5,4463000,0.4954
2001,Suicide,Wyoming,83,16.4,493000,0.1684
2001,Suicide,Wisconsin,639,11.7,5409000,0.1181
2001,Suicide,West Virginia,286,15,1799000,0.159
2001,Suicide,Washington,712,11.9,5991000,0.1188
2001,Suicide,Virginia,797,11,7190000,0.1108
2001,Suicide,Vermont,72,11.4,612000,0.1176
2001,Suicide,Utah,321,15.5,2292000,0.1401
2001,Suicide,United States,30622,10.7,285112000,0.1074
2001,Suicide,Texas,2225,10.9,21340000,0.1043
2001,Suicide,Tennessee,711,12.2,5755000,0.1235
2001,Suicide,South Dakota,105,14,759000,0.1383
2001,Suicide,South Carolina,467,11.4,4063000,0.1149
2001,Suicide,Rhode Island,88,8.1,1058000,0.0832
2001,Suicide,Pennsylvania,1276,10.2,12288000,0.1038
2001,Suicide,Oregon,505,14.4,3472000,0.1454
2001,Suicide,Oklahoma,515,14.9,3465000,0.1486
2001,Suicide,Ohio,1219,10.6,11393000,0.107
2001,Suicide,North Dakota,79,12.7,636000,0.1242
2001,Suicide,North Carolina,997,12,8204000,0.1215
2001,Suicide,New York,1253,6.5,19077000,0.0657
2001,Suicide,New Mexico,362,20.3,1829000,0.1979
2001,Suicide,New Jersey,588,6.8,8496000,0.0692
2001,Suicide,New Hampshire,167,13.2,1257000,0.1329
2001,Suicide,Nevada,387,18.7,2095000,0.1847
2001,Suicide,Nebraska,187,10.9,1718000,0.1088
2001,Suicide,Montana,175,19.3,906000,0.1932
2001,Suicide,Missouri,725,12.8,5642000,0.1285
2001,Suicide,Mississippi,328,11.7,2854000,0.1149
2001,Suicide,Minnesota,480,9.6,4984000,0.0963
2001,Suicide,Michigan,1051,10.5,10007000,0.105
2001,Suicide,Massachusetts,426,6.5,6408000,0.0665
2001,Suicide,Maryland,454,8.4,5375000,0.0845
2001,Suicide,Maine,161,12.1,1285000,0.1253
2001,Suicide,Louisiana,493,11.2,4460000,0.1105
2001,Suicide,Kentucky,495,12.1,4067000,0.1217
2001,Suicide,Kansas,293,10.9,2701000,0.1085
2001,Suicide,Iowa,304,10.2,2930000,0.1038
2001,Suicide,Indiana,715,11.7,6126000,0.1167
2001,Suicide,Illinois,1139,9.2,12517000,0.091
2001,Suicide,Idaho,210,16.3,1321000,0.159
2001,Suicide,Hawaii,136,10.9,1219000,0.1116
2001,Suicide,Georgia,935,11.4,8422000,0.111
2001,Suicide,Florida,2314,13.5,16349000,0.1415
2001,Suicide,District of Columbia,40,6.5,578000,0.0692
2001,Suicide,Delaware,108,13.5,795000,0.1358
2001,Suicide,Connecticut,283,8.1,3430000,0.0825
2001,Suicide,Colorado,722,16.5,4434000,0.1628
2001,Suicide,California,2831,8.5,34526000,0.082
2001,Suicide,Arkansas,382,14.3,2690000,0.142
2001,Suicide,Arizona,767,14.8,5301000,0.1447
2001,Suicide,Alaska,102,15.9,633000,0.1611
2001,Suicide,Alabama,512,11.4,4463000,0.1147
2001,Stroke,Wyoming,260,56.7,493000,0.5274
2001,Stroke,Wisconsin,3658,62.4,5409000,0.6763
2001,Stroke,West Virginia,1272,60.1,1799000,0.7071
2001,Stroke,Washington,3765,68.1,5991000,0.6284
2001,Stroke,Virginia,4129,66.3,7190000,0.5743
2001,Stroke,Vermont,323,50.9,612000,0.5278
2001,Stroke,Utah,870,57.2,2292000,0.3796
2001,Stroke,United States,163538,58.4,285112000,0.5736
2001,Stroke,Texas,10612,65,21340000,0.4973
2001,Stroke,Tennessee,4037,73.1,5755000,0.7015
2001,Stroke,South Dakota,490,52.9,759000,0.6456
2001,Stroke,South Carolina,2832,76.2,4063000,0.697
2001,Stroke,Rhode Island,614,48.2,1058000,0.5803
2001,Stroke,Pennsylvania,8619,56.4,12288000,0.7014
2001,Stroke,Oregon,2588,70.2,3472000,0.7454
2001,Stroke,Oklahoma,2384,66.4,3465000,0.688
2001,Stroke,Ohio,6891,58.1,11393000,0.6048
2001,Stroke,North Dakota,507,60.8,636000,0.7972
2001,Stroke,North Carolina,5401,72.1,8204000,0.6583
2001,Stroke,New York,7706,38.8,19077000,0.4039
2001,Stroke,New Mexico,824,50.1,1829000,0.4505
2001,Stroke,New Jersey,4007,44.8,8496000,0.4716
2001,Stroke,New Hampshire,633,52.9,1257000,0.5036
2001,Stroke,Nevada,913,55.4,2095000,0.4358
2001,Stroke,Nebraska,1130,57.5,1718000,0.6577
2001,Stroke,Montana,578,58.1,906000,0.638
2001,Stroke,Missouri,3796,62,5642000,0.6728
2001,Stroke,Mississippi,1935,71.5,2854000,0.678
2001,Stroke,Minnesota,2727,52.8,4984000,0.5472
2001,Stroke,Michigan,5701,58.8,10007000,0.5697
2001,Stroke,Massachusetts,3535,49.3,6408000,0.5517
2001,Stroke,Maryland,2882,60.2,5375000,0.5362
2001,Stroke,Maine,822,55.2,1285000,0.6397
2001,Stroke,Louisiana,2638,65.4,4460000,0.5915
2001,Stroke,Kentucky,2557,65.2,4067000,0.6287
2001,Stroke,Kansas,1848,60.9,2701000,0.6842
2001,Stroke,Iowa,2218,59.1,2930000,0.757
2001,Stroke,Indiana,3877,64.3,6126000,0.6329
2001,Stroke,Illinois,7230,59.1,12517000,0.5776
2001,Stroke,Idaho,781,65.4,1321000,0.5912
2001,Stroke,Hawaii,766,60.6,1219000,0.6284
2001,Stroke,Georgia,4312,68.3,8422000,0.512
2001,Stroke,Florida,10414,48.2,16349000,0.637
2001,Stroke,District of Columbia,265,47.1,578000,0.4585
2001,Stroke,Delaware,383,50.1,795000,0.4818
2001,Stroke,Connecticut,2003,50.1,3430000,0.584
2001,Stroke,Colorado,1825,54.7,4434000,0.4116
2001,Stroke,California,18088,62.1,34526000,0.5239
2001,Stroke,Arkansas,2256,76.8,2690000,0.8387
2001,Stroke,Arizona,2480,49,5301000,0.4678
2001,Stroke,Alaska,158,57.9,633000,0.2496
2001,Stroke,Alabama,2998,66.9,4463000,0.6717
2001,Kidney disease,Wyoming,54,11.7,493000,0.1095
2001,Kidney disease,Wisconsin,791,13.5,5409000,0.1462
2001,Kidney disease,West Virginia,391,18.3,1799000,0.2173
2001,Kidney disease,Washington,279,5,5991000,0.0466
2001,Kidney disease,Virginia,1128,17.8,7190000,0.1569
2001,Kidney disease,Vermont,86,13.5,612000,0.1405
2001,Kidney disease,Utah,178,11.5,2292000,0.0777
2001,Kidney disease,United States,39480,14.1,285112000,0.1385
2001,Kidney disease,Texas,2269,13.6,21340000,0.1063
2001,Kidney disease,Tennessee,624,11.2,5755000,0.1084
2001,Kidney disease,South Dakota,103,11.2,759000,0.1357
2001,Kidney disease,South Carolina,632,16.5,4063000,0.1556
2001,Kidney disease,Rhode Island,118,9.4,1058000,0.1115
2001,Kidney disease,Pennsylvania,2838,18.7,12288000,0.231
2001,Kidney disease,Oregon,331,9.1,3472000,0.0953
2001,Kidney disease,Oklahoma,567,15.8,3465000,0.1636
2001,Kidney disease,Ohio,1912,16.1,11393000,0.1678
2001,Kidney disease,North Dakota,50,6.2,636000,0.0786
2001,Kidney disease,North Carolina,1332,17.4,8204000,0.1624
2001,Kidney disease,New York,2421,12.2,19077000,0.1269
2001,Kidney disease,New Mexico,172,10.3,1829000,0.094
2001,Kidney disease,New Jersey,1495,16.8,8496000,0.176
2001,Kidney disease,New Hampshire,136,11.4,1257000,0.1082
2001,Kidney disease,Nevada,376,21.6,2095000,0.1795
2001,Kidney disease,Nebraska,289,14.9,1718000,0.1682
2001,Kidney disease,Montana,128,12.9,906000,0.1413
2001,Kidney disease,Missouri,991,16.3,5642000,0.1756
2001,Kidney disease,Mississippi,602,22.2,2854000,0.2109
2001,Kidney disease,Minnesota,729,14.3,4984000,0.1463
2001,Kidney disease,Michigan,1533,15.8,10007000,0.1532
2001,Kidney disease,Massachusetts,1207,17.1,6408000,0.1884
2001,Kidney disease,Maryland,593,12.1,5375000,0.1103
2001,Kidney disease,Maine,208,14,1285000,0.1619
2001,Kidney disease,Louisiana,993,24.3,4460000,0.2226
2001,Kidney disease,Kentucky,807,20.4,4067000,0.1984
2001,Kidney disease,Kansas,498,16.6,2701000,0.1844
2001,Kidney disease,Iowa,220,6,2930000,0.0751
2001,Kidney disease,Indiana,1149,19.1,6126000,0.1876
2001,Kidney disease,Illinois,2178,17.9,12517000,0.174
2001,Kidney disease,Idaho,95,8,1321000,0.0719
2001,Kidney disease,Hawaii,123,9.6,1219000,0.1009
2001,Kidney disease,Georgia,1362,21.1,8422000,0.1617
2001,Kidney disease,Florida,2172,10.1,16349000,0.1329
2001,Kidney disease,District of Columbia,79,13.9,578000,0.1367
2001,Kidney disease,Delaware,108,13.9,795000,0.1358
2001,Kidney disease,Connecticut,585,15.1,3430000,0.1706
2001,Kidney disease,Colorado,391,11.4,4434000,0.0882
2001,Kidney disease,California,1994,6.8,34526000,0.0578
2001,Kidney disease,Arkansas,521,17.7,2690000,0.1937
2001,Kidney disease,Arizona,644,12.5,5301000,0.1215
2001,Kidney disease,Alaska,24,7.2,633000,0.0379
2001,Kidney disease,Alabama,974,21.7,4463000,0.2182
2001,Influenza and pneumonia,Wyoming,112,24.5,493000,0.2272
2001,Influenza and pneumonia,Wisconsin,1236,20.8,5409000,0.2285
2001,Influenza and pneumonia,West Virginia,483,23,1799000,0.2685
2001,Influenza and pneumonia,Washington,965,17.4,5991000,0.1611
2001,Influenza and pneumonia,Virginia,1481,24.1,7190000,0.206
2001,Influenza and pneumonia,Vermont,133,20.7,612000,0.2173
2001,Influenza and pneumonia,Utah,411,27.2,2292000,0.1793
2001,Influenza and pneumonia,United States,62034,22.2,285112000,0.2176
2001,Influenza and pneumonia,Texas,3608,22.2,21340000,0.1691
2001,Influenza and pneumonia,Tennessee,1617,29.5,5755000,0.281
2001,Influenza and pneumonia,South Dakota,188,19.8,759000,0.2477
2001,Influenza and pneumonia,South Carolina,754,20.5,4063000,0.1856
2001,Influenza and pneumonia,Rhode Island,295,22.8,1058000,0.2788
2001,Influenza and pneumonia,Pennsylvania,2735,17.9,12288000,0.2226
2001,Influenza and pneumonia,Oregon,575,15.5,3472000,0.1656
2001,Influenza and pneumonia,Oklahoma,913,25.5,3465000,0.2635
2001,Influenza and pneumonia,Ohio,2401,20.3,11393000,0.2107
2001,Influenza and pneumonia,North Dakota,162,18.9,636000,0.2547
2001,Influenza and pneumonia,North Carolina,1780,24.1,8204000,0.217
2001,Influenza and pneumonia,New York,5085,25.5,19077000,0.2666
2001,Influenza and pneumonia,New Mexico,398,24.3,1829000,0.2176
2001,Influenza and pneumonia,New Jersey,1893,21.2,8496000,0.2228
2001,Influenza and pneumonia,New Hampshire,216,18,1257000,0.1718
2001,Influenza and pneumonia,Nevada,352,22.1,2095000,0.168
2001,Influenza and pneumonia,Nebraska,296,14.6,1718000,0.1723
2001,Influenza and pneumonia,Montana,193,19.4,906000,0.213
2001,Influenza and pneumonia,Missouri,1604,26.1,5642000,0.2843
2001,Influenza and pneumonia,Mississippi,754,28,2854000,0.2642
2001,Influenza and pneumonia,Minnesota,828,15.7,4984000,0.1661
2001,Influenza and pneumonia,Michigan,2076,21.5,10007000,0.2075
2001,Influenza and pneumonia,Massachusetts,1770,24.4,6408000,0.2762
2001,Influenza and pneumonia,Maryland,928,19.5,5375000,0.1727
2001,Influenza and pneumonia,Maine,269,18,1285000,0.2093
2001,Influenza and pneumonia,Louisiana,941,23.7,4460000,0.211
2001,Influenza and pneumonia,Kentucky,1114,28.6,4067000,0.2739
2001,Influenza and pneumonia,Kansas,561,18.4,2701000,0.2077
2001,Influenza and pneumonia,Iowa,877,22.9,2930000,0.2993
2001,Influenza and pneumonia,Indiana,1184,19.7,6126000,0.1933
2001,Influenza and pneumonia,Illinois,2659,21.6,12517000,0.2124
2001,Influenza and pneumonia,Idaho,239,19.9,1321000,0.1809
2001,Influenza and pneumonia,Hawaii,207,16.4,1219000,0.1698
2001,Influenza and pneumonia,Georgia,1515,24.4,8422000,0.1799
2001,Influenza and pneumonia,Florida,3317,15.5,16349000,0.2029
2001,Influenza and pneumonia,District of Columbia,86,15.3,578000,0.1488
2001,Influenza and pneumonia,Delaware,181,23.8,795000,0.2277
2001,Influenza and pneumonia,Connecticut,854,21.1,3430000,0.249
2001,Influenza and pneumonia,Colorado,650,19.3,4434000,0.1466
2001,Influenza and pneumonia,California,8129,28.1,34526000,0.2354
2001,Influenza and pneumonia,Arkansas,735,25.1,2690000,0.2732
2001,Influenza and pneumonia,Arizona,1133,22.6,5301000,0.2137
2001,Influenza and pneumonia,Alaska,36,13.1,633000,0.0569
2001,Influenza and pneumonia,Alabama,1105,24.9,4463000,0.2476
2001,Heart disease,Wyoming,985,211.9,493000,1.998
2001,Heart disease,Wisconsin,13023,224.3,5409000,2.4077
2001,Heart disease,West Virginia,6325,298.8,1799000,3.5158
2001,Heart disease,Washington,11281,203.3,5991000,1.883
2001,Heart disease,Virginia,14913,234.5,7190000,2.0741
2001,Heart disease,Vermont,1429,224.1,612000,2.335
2001,Heart disease,Utah,2896,187.7,2292000,1.2635
2001,Heart disease,United States,700142,249.5,285112000,2.4557
2001,Heart disease,Texas,43199,259.1,21340000,2.0243
2001,Heart disease,Tennessee,15688,280.6,5755000,2.726
2001,Heart disease,South Dakota,1985,219.9,759000,2.6153
2001,Heart disease,South Carolina,9471,248.6,4063000,2.331
2001,Heart disease,Rhode Island,3076,244.3,1058000,2.9074
2001,Heart disease,Pennsylvania,39438,261.1,12288000,3.2095
2001,Heart disease,Oregon,7075,193.2,3472000,2.0377
2001,Heart disease,Oklahoma,10840,301.6,3465000,3.1284
2001,Heart disease,Ohio,32453,273.5,11393000,2.8485
2001,Heart disease,North Dakota,1700,212.3,636000,2.673
2001,Heart disease,North Carolina,18792,246.1,8204000,2.2906
2001,Heart disease,New York,56643,284.9,19077000,2.9692
2001,Heart disease,New Mexico,3423,204.8,1829000,1.8715
2001,Heart disease,New Jersey,22704,254,8496000,2.6723
2001,Heart disease,New Hampshire,2835,234.6,1257000,2.2554
2001,Heart disease,Nevada,4393,257.8,2095000,2.0969
2001,Heart disease,Nebraska,4150,212,1718000,2.4156
2001,Heart disease,Montana,1970,199,906000,2.1744
2001,Heart disease,Missouri,16633,273.4,5642000,2.9481
2001,Heart disease,Mississippi,9050,333.5,2854000,3.171
2001,Heart disease,Minnesota,8760,172,4984000,1.7576
2001,Heart disease,Michigan,26896,276.4,10007000,2.6877
2001,Heart disease,Massachusetts,15144,213.5,6408000,2.3633
2001,Heart disease,Maryland,12310,253.8,5375000,2.2902
2001,Heart disease,Maine,3272,220.7,1285000,2.5463
2001,Heart disease,Louisiana,11474,282.6,4460000,2.5726
2001,Heart disease,Kentucky,11808,297.3,4067000,2.9034
2001,Heart disease,Kansas,6716,225.6,2701000,2.4865
2001,Heart disease,Iowa,8250,225.1,2930000,2.8157
2001,Heart disease,Indiana,15682,259.8,6126000,2.5599
2001,Heart disease,Illinois,30990,253.8,12517000,2.4758
2001,Heart disease,Idaho,2489,207,1321000,1.8842
2001,Heart disease,Hawaii,2310,181.7,1219000,1.895
2001,Heart disease,Georgia,17478,271.4,8422000,2.0753
2001,Heart disease,Florida,50629,236,16349000,3.0968
2001,Heart disease,District of Columbia,1761,312.8,578000,3.0467
2001,Heart disease,Delaware,2033,261.2,795000,2.5572
2001,Heart disease,Connecticut,8582,218,3430000,2.502
2001,Heart disease,Colorado,6293,183.3,4434000,1.4193
2001,Heart disease,California,68234,233.6,34526000,1.9763
2001,Heart disease,Arkansas,8263,281.8,2690000,3.0717
2001,Heart disease,Arizona,10588,207.3,5301000,1.9974
2001,Heart disease,Alaska,603,189.1,633000,0.9526
2001,Heart disease,Alabama,13207,292.7,4463000,2.9592
2001,Diabetes,Wyoming,120,25.7,493000,0.2434
2001,Diabetes,Wisconsin,1337,23.5,5409000,0.2472
2001,Diabetes,West Virginia,802,37.7,1799000,0.4458
2001,Diabetes,Washington,1403,25.3,5991000,0.2342
2001,Diabetes,Virginia,1613,24.6,7190000,0.2243
2001,Diabetes,Vermont,155,24.3,612000,0.2533
2001,Diabetes,Utah,509,32.2,2292000,0.2221
2001,Diabetes,United States,71372,25.4,285112000,0.2503
2001,Diabetes,Texas,5456,31.9,21340000,0.2557
2001,Diabetes,Tennessee,1746,30.7,5755000,0.3034
2001,Diabetes,South Dakota,212,24.4,759000,0.2793
2001,Diabetes,South Carolina,1088,27.7,4063000,0.2678
2001,Diabetes,Rhode Island,265,21.9,1058000,0.2505
2001,Diabetes,Pennsylvania,3826,25.9,12288000,0.3114
2001,Diabetes,Oregon,1011,28,3472000,0.2912
2001,Diabetes,Oklahoma,1065,29.7,3465000,0.3074
2001,Diabetes,Ohio,3750,31.5,11393000,0.3291
2001,Diabetes,North Dakota,196,25.8,636000,0.3082
2001,Diabetes,North Carolina,2181,27.9,8204000,0.2658
2001,Diabetes,New York,3844,19.5,19077000,0.2015
2001,Diabetes,New Mexico,538,31.5,1829000,0.2941
2001,Diabetes,New Jersey,2556,28.7,8496000,0.3008
2001,Diabetes,New Hampshire,291,23.9,1257000,0.2315
2001,Diabetes,Nevada,322,17.5,2095000,0.1537
2001,Diabetes,Nebraska,400,21.3,1718000,0.2328
2001,Diabetes,Montana,229,23.3,906000,0.2528
2001,Diabetes,Missouri,1535,25.6,5642000,0.2721
2001,Diabetes,Mississippi,661,24.3,2854000,0.2316
2001,Diabetes,Minnesota,1213,24.4,4984000,0.2434
2001,Diabetes,Michigan,2655,27.1,10007000,0.2653
2001,Diabetes,Massachusetts,1422,20.5,6408000,0.2219
2001,Diabetes,Maryland,1458,29.4,5375000,0.2713
2001,Diabetes,Maine,398,27.1,1285000,0.3097
2001,Diabetes,Louisiana,1734,41.9,4460000,0.3888
2001,Diabetes,Kentucky,1099,27.3,4067000,0.2702
2001,Diabetes,Kansas,721,25.2,2701000,0.2669
2001,Diabetes,Iowa,709,20.1,2930000,0.242
2001,Diabetes,Indiana,1677,27.7,6126000,0.2738
2001,Diabetes,Illinois,3092,25.5,12517000,0.247
2001,Diabetes,Idaho,318,26.4,1321000,0.2407
2001,Diabetes,Hawaii,173,13.5,1219000,0.1419
2001,Diabetes,Georgia,1475,22.1,8422000,0.1751
2001,Diabetes,Florida,4631,22.1,16349000,0.2833
2001,Diabetes,District of Columbia,209,37.4,578000,0.3616
2001,Diabetes,Delaware,218,27.5,795000,0.2742
